index_code,date,open,close,low,high,volume,money,change
sz399006,2019-10-17,1657.930000,1658.260000,1652.430000,1664.100000,1674119400.000000,29165340000.000000,0.001141
sz399007,2019-10-17,4133.620000,4128.500000,4116.400000,4138.930000,5621073000.000000,85083160000.000000,0.000671
sz399008,2019-10-17,1177.320000,1179.840000,1176.100000,1182.680000,4550023500.000000,54590880000.000000,0.003777
sz399009,2019-10-17,3738.390000,3736.640000,3726.720000,3748.900000,3136284500.000000,37003630000.000000,0.001005
sz399010,2019-10-17,5602.250000,5600.090000,5583.480000,5623.670000,7637496900.000000,69371340000.000000,-0.000198
sz399011,2019-10-17,4571.830000,4567.410000,4554.080000,4580.240000,13258569900.000000,154454500000.000000,0.000396
sz399012,2019-10-17,2418.300000,2419.140000,2410.470000,2427.040000,3632983200.000000,50970640000.000000,0.000732
sz399015,2019-10-17,1848.560000,1848.710000,1843.380000,1857.020000,5153827800.000000,46616800000.000000,0.000612
sz399300,2019-10-17,3929.390000,3925.220000,3913.920000,3935.810000,6486374500.000000,99991850000.000000,0.000645
sz399903,2019-10-17,4210.260000,4206.130000,4193.430000,4216.570000,3357858100.000000,53892990000.000000,0.000864
sz399904,2019-10-17,3777.760000,3773.060000,3763.030000,3786.150000,3128516500.000000,46098860000.000000,0.000138
sz399905,2019-10-17,5039.270000,5029.850000,5017.470000,5049.360000,7051450800.000000,65942910000.000000,-0.001689
