index_code,date,open,close,low,high,volume,money,change
sh000044,2019-06-21,3382.940000,3390.480000,3373.240000,3407.510000,5982662500.000000,60564330000.000000,0.004801
sh000045,2019-06-21,3877.730000,3914.610000,3877.730000,3929.670000,8555355600.000000,70919440000.000000,0.011998
sh000046,2019-06-21,3639.260000,3658.950000,3638.200000,3675.330000,14538018100.000000,131483770000.000000,0.007947
sh000047,2019-06-21,3239.770000,3247.630000,3234.090000,3261.530000,19194038600.000000,200235500000.000000,0.003098
sh000090,2019-06-21,1123.380000,1127.570000,1122.500000,1131.490000,28345890500.000000,274320200000.000000,0.004955
sh000104,2019-06-21,1036.770000,1046.070000,1035.890000,1049.100000,296731700.000000,1651210000.000000,0.014745
sh000105,2019-06-21,3691.090000,3713.730000,3691.090000,3738.050000,1519134200.000000,12024070000.000000,0.008251
sh000106,2019-06-21,4457.330000,4501.870000,4457.330000,4515.320000,1420563600.000000,12428400000.000000,0.012833
sh000107,2019-06-21,4013.750000,4067.490000,4013.750000,4081.700000,565480500.000000,5883650000.000000,0.014405
sh000108,2019-06-21,10127.630000,10168.170000,10083.020000,10219.040000,242592200.000000,3494210000.000000,0.000771
sh000109,2019-06-21,9487.060000,9537.880000,9484.030000,9603.550000,414933900.000000,5847910000.000000,0.009006
sh000110,2019-06-21,3693.670000,3714.840000,3690.740000,3738.370000,480248600.000000,3042480000.000000,0.008662
sh000111,2019-06-21,5363.020000,5464.740000,5363.020000,5492.980000,647071500.000000,11398970000.000000,0.024136
sh000112,2019-06-21,5889.130000,5969.100000,5884.780000,6003.630000,117842200.000000,2182660000.000000,0.016747
sh000113,2019-06-21,1995.750000,2003.210000,1995.160000,2018.030000,206629900.000000,1249180000.000000,0.004936
sh000132,2019-06-21,4996.260000,5036.880000,4996.260000,5052.430000,1291626100.000000,14177790000.000000,0.011442
sh000133,2019-06-21,3953.350000,3999.470000,3953.350000,4010.730000,1561365700.000000,12847110000.000000,0.013427
sh000155,2019-06-21,2906.510000,2906.440000,2896.560000,2923.930000,8026836700.000000,104475150000.000000,-0.000203
sh000300,2019-06-21,3832.730000,3833.940000,3817.310000,3856.090000,15363515500.000000,199961620000.000000,0.001416
sh000852,2019-06-21,5350.290000,5406.040000,5350.290000,5423.190000,16747810800.000000,146173110000.000000,0.016687
sh000903,2019-06-21,4112.540000,4108.160000,4093.160000,4137.490000,8691322700.000000,118020070000.000000,-0.001206
sh000904,2019-06-21,3672.760000,3685.760000,3663.820000,3700.960000,6672192800.000000,81941550000.000000,0.007567
sh000905,2019-06-21,4973.590000,5021.310000,4973.590000,5045.710000,12281421400.000000,106832740000.000000,0.013438
sh000906,2019-06-21,4011.450000,4021.510000,4002.450000,4041.020000,27644936800.000000,306794360000.000000,0.004250
sz399001,2019-06-21,9181.640000,9214.270000,9158.320000,9252.550000,35167372500.000000,345121770000.000000,0.008682
sz399002,2019-06-21,11186.240000,11225.980000,11157.830000,11272.620000,14312306900.000000,167030030000.000000,0.008845
sz399003,2019-06-21,4882.860000,5006.270000,4882.570000,5006.270000,12901000.000000,59390000.000000,0.025551
sz399004,2019-06-21,5085.780000,5074.790000,5044.430000,5114.790000,4605731200.000000,74681060000.000000,0.001644
sz399005,2019-06-21,5641.230000,5688.940000,5640.780000,5717.100000,2946567400.000000,40749270000.000000,0.009940
sz399006,2019-06-21,1531.390000,1523.810000,1515.910000,1534.490000,2278350200.000000,34309520000.000000,0.017223
sz399007,2019-06-21,3897.320000,3906.240000,3883.140000,3927.590000,10103161600.000000,130337950000.000000,0.006724
sz399008,2019-06-21,1110.190000,1121.080000,1110.150000,1125.640000,7198701600.000000,77024350000.000000,0.012161
sz399009,2019-06-21,3608.050000,3646.840000,3608.050000,3664.500000,5497430300.000000,55656880000.000000,0.016651
sz399010,2019-06-21,5549.500000,5606.510000,5549.300000,5624.840000,12081025300.000000,102548570000.000000,0.017770
sz399011,2019-06-21,4379.670000,4401.160000,4372.980000,4416.760000,22184187000.000000,232886510000.000000,0.010335
sz399012,2019-06-21,2260.290000,2259.430000,2245.760000,2271.470000,5451383500.000000,65068850000.000000,0.019336
sz399015,2019-06-21,1828.120000,1847.300000,1827.980000,1853.290000,7871880000.000000,65856490000.000000,0.017180
sz399300,2019-06-21,3832.730000,3833.940000,3817.310000,3856.090000,15363515500.000000,199961620000.000000,0.001416
sz399903,2019-06-21,4112.540000,4108.160000,4093.160000,4137.490000,8691322700.000000,118020070000.000000,-0.001206
sz399904,2019-06-21,3672.760000,3685.760000,3663.820000,3700.960000,6672192800.000000,81941550000.000000,0.007567
sz399905,2019-06-21,4973.590000,5021.310000,4973.590000,5045.710000,12281421400.000000,106832740000.000000,0.013438
