index_code,date,open,close,low,high,volume,money,change
sz399008,2019-06-25,1118.940000,1106.070000,1093.820000,1118.950000,5570760200.000000,58802500000.000000,-0.012596
sz399009,2019-06-25,3641.290000,3607.460000,3564.120000,3641.420000,4213337100.000000,42300030000.000000,-0.009745
sz399010,2019-06-25,5586.290000,5527.450000,5469.130000,5586.360000,9092866800.000000,76752000000.000000,-0.011900
sz399011,2019-06-25,4393.340000,4351.610000,4298.810000,4393.340000,16532405500.000000,173659110000.000000,-0.010516
sz399012,2019-06-25,2242.420000,2219.890000,2192.260000,2242.420000,3560010400.000000,43499740000.000000,-0.011836
sz399015,2019-06-25,1837.210000,1820.280000,1800.230000,1837.280000,5962559000.000000,48933470000.000000,-0.011792
sz399300,2019-06-25,3837.430000,3801.310000,3755.010000,3838.060000,12407591200.000000,169358790000.000000,-0.010403
sz399903,2019-06-25,4116.490000,4073.120000,4024.490000,4117.410000,7116526300.000000,103167310000.000000,-0.011470
sz399904,2019-06-25,3679.530000,3654.560000,3607.620000,3680.070000,5291064900.000000,66191480000.000000,-0.007908
sz399905,2019-06-25,5020.200000,4974.990000,4910.200000,5020.200000,9920218000.000000,85713850000.000000,-0.009795
