index_code,date,open,close,low,high,volume,money,change
sh000045,2019-10-18,3820.450000,3767.610000,3759.550000,3835.180000,3985434200.000000,35511850000.000000,-0.012955
sh000046,2019-10-18,3560.070000,3503.080000,3496.770000,3564.400000,6481792300.000000,65342510000.000000,-0.014541
sh000047,2019-10-18,3252.450000,3195.490000,3192.040000,3257.670000,8944919400.000000,102698590000.000000,-0.015391
sh000090,2019-10-18,1122.350000,1103.870000,1102.340000,1124.100000,14822323600.000000,154673880000.000000,-0.014648
sh000104,2019-10-18,967.700000,951.250000,949.970000,969.600000,136567900.000000,690950000.000000,-0.014984
sh000105,2019-10-18,3432.800000,3386.490000,3376.440000,3439.070000,680817500.000000,4604460000.000000,-0.011671
sh000106,2019-10-18,4357.530000,4294.210000,4285.070000,4370.910000,977018200.000000,8336270000.000000,-0.012514
sh000107,2019-10-18,4055.530000,4019.870000,4002.250000,4077.690000,465830400.000000,4347040000.000000,-0.008311
sh000108,2019-10-18,10298.840000,10223.770000,10183.060000,10385.160000,174232700.000000,3154520000.000000,-0.009933
sh000109,2019-10-18,11031.040000,10978.080000,10945.500000,11107.180000,237967500.000000,4516590000.000000,-0.002719
sh000110,2019-10-18,3472.910000,3418.750000,3404.260000,3485.840000,484860200.000000,2577220000.000000,-0.014065
sh000111,2019-10-18,6362.550000,6231.620000,6219.560000,6421.000000,378024300.000000,7125020000.000000,-0.020161
sh000112,2019-10-18,5707.750000,5634.610000,5603.900000,5750.030000,96705900.000000,1301680000.000000,-0.009853
sh000113,2019-10-18,2018.880000,1994.090000,1985.910000,2022.450000,153229300.000000,1160890000.000000,-0.012768
sh000132,2019-10-18,5181.120000,5124.250000,5109.870000,5198.790000,976049800.000000,9369050000.000000,-0.009958
sh000133,2019-10-18,3920.830000,3870.060000,3855.230000,3937.790000,649605500.000000,6739250000.000000,-0.012609
sh000155,2019-10-18,2952.630000,2897.510000,2895.190000,2958.550000,3769543900.000000,54260920000.000000,-0.016015
sh000300,2019-10-18,3935.420000,3869.380000,3864.970000,3940.540000,8232114000.000000,122186930000.000000,-0.014226
sh000852,2019-10-18,5350.640000,5280.530000,5267.930000,5374.600000,10717643600.000000,100132540000.000000,-0.012481
sh000903,2019-10-18,4218.040000,4143.180000,4139.710000,4225.680000,4370759500.000000,66295690000.000000,-0.014966
sh000904,2019-10-18,3780.810000,3725.900000,3717.500000,3790.480000,3861354500.000000,55891230000.000000,-0.012499
sh000905,2019-10-18,5033.820000,4961.810000,4953.150000,5056.560000,8203885000.000000,74431250000.000000,-0.013527
sh000906,2019-10-18,4105.060000,4038.540000,4033.570000,4112.410000,16435999100.000000,196618180000.000000,-0.014064
sz399001,2019-10-18,9665.810000,9533.510000,9516.750000,9706.380000,23804271000.000000,253797030000.000000,-0.011599
sz399002,2019-10-18,11852.460000,11690.230000,11669.680000,11902.210000,9693958100.000000,123547770000.000000,-0.011600
sz399003,2019-10-18,4911.440000,4869.190000,4848.170000,4918.830000,4140800.000000,38420000.000000,-0.009627
sz399004,2019-10-18,5513.570000,5439.710000,5430.380000,5535.700000,3077250000.000000,57216280000.000000,-0.010530
sz399005,2019-10-18,6129.900000,6044.630000,6032.910000,6154.980000,2217034000.000000,34364930000.000000,-0.011881
sz399006,2019-10-18,1662.610000,1648.630000,1644.270000,1674.920000,1888602900.000000,31207810000.000000,-0.005807
sz399007,2019-10-18,4138.360000,4082.210000,4074.940000,4155.960000,6735263900.000000,98769880000.000000,-0.011212
sz399008,2019-10-18,1181.770000,1166.080000,1163.670000,1187.160000,5417959100.000000,61984440000.000000,-0.011663
sz399009,2019-10-18,3741.760000,3689.730000,3682.650000,3759.810000,3658013900.000000,41553600000.000000,-0.012554
sz399010,2019-10-18,5601.870000,5528.300000,5514.700000,5627.090000,8794869800.000000,77112470000.000000,-0.012819
sz399011,2019-10-18,4575.310000,4513.870000,4504.950000,4594.950000,15530133700.000000,175882350000.000000,-0.011722
sz399012,2019-10-18,2423.200000,2399.970000,2393.720000,2440.870000,4014505900.000000,54185950000.000000,-0.007924
sz399015,2019-10-18,1848.840000,1826.060000,1820.620000,1857.670000,5836175600.000000,52334590000.000000,-0.012252
sz399300,2019-10-18,3935.420000,3869.380000,3864.970000,3940.540000,8232114000.000000,122186930000.000000,-0.014226
sz399903,2019-10-18,4218.040000,4143.180000,4139.710000,4225.680000,4370759500.000000,66295690000.000000,-0.014966
sz399904,2019-10-18,3780.810000,3725.900000,3717.500000,3790.480000,3861354500.000000,55891230000.000000,-0.012499
sz399905,2019-10-18,5033.820000,4961.810000,4953.150000,5056.560000,8203885000.000000,74431250000.000000,-0.013527
